Price_Clean,RAM_GB,Storage_GB,Battery_mAh,Main_Camera_MP,Brand_Encoded
150.0,2.0,16,3000.0,13.0,10
140.0,2.0,16,3000.0,13.0,10
90.0,1.0,8,2280.0,8.0,10
200.0,3.0,32,3000.0,13.0,10
300.0,3.0,32,4000.0,16.0,10
200.0,2.0,16,2200.0,13.0,10
250.0,2.0,16,6660.0,13.0,10
340.0,3.0,32,3000.0,12.0,10
430.0,4.0,32,3400.0,12.0,10
210.0,2.0,16,3000.0,13.0,10
110.0,1.0,8,2200.0,8.0,10
80.0,1.0,8,2100.0,5.0,10
200.0,3.0,16,4360.0,13.0,10
100.0,2.0,16,4100.0,5.0,10
280.0,3.0,32,3340.0,16.0,10
150.0,1.0,8,4100.0,2.0,10
230.0,2.0,16,4360.0,13.0,10
240.0,2.0,16,6660.0,8.0,10
200.0,3.0,32,3020.0,12.0,10
100.0,4.0,4,1350.0,2.0,10
330.0,2.0,16,4050.0,13.0,10
300.0,2.0,16,2000.0,8.0,10
160.0,1.0,4,4100.0,15.0,10
100.0,4.0,4,1750.0,5.0,10
350.0,2.0,16,5000.0,13.0,10
300.0,1.0,8,4800.0,5.0,10
250.0,1.0,4,2000.0,8.0,10
240.0,1.0,8,2000.0,8.0,10
350.0,1.0,8,6600.0,15.0,10
100.0,4.0,4,2100.0,5.0,10
270.0,1.0,4,2300.0,5.0,10
180.0,1.0,8,2000.0,8.0,10
250.0,2.0,16,2500.0,13.0,10
330.0,2.0,8,6600.0,8.0,10
50.0,4.0,1,1000.0,2.0,10
170.0,1.0,4,1670.0,8.0,10
230.0,1.0,4,2600.0,8.0,10
130.0,4.0,4,1500.0,5.0,10
110.0,4.0,4,1550.0,5.0,10
70.0,4.0,8,2200.0,2.0,10
70.0,4.0,1,1000.0,15.0,10
400.0,6.0,128,4000.0,48.0,10
100.0,4.0,2,1500.0,5.0,10
90.0,4.0,2,1400.0,5.0,10
160.0,4.0,8,3250.0,15.0,10
80.0,4.0,1,1000.0,15.0,10
70.0,4.0,2,1500.0,5.0,10
80.0,4.0,2,1400.0,5.0,10
160.0,1.0,8,4100.0,5.0,10
150.0,1.0,8,4100.0,5.0,10
110.0,4.0,4,1900.0,8.0,10
260.0,1.0,4,1800.0,8.0,10
290.0,1.0,8,1800.0,8.0,10
260.0,1.0,8,2600.0,8.0,10
210.0,1.0,8,1800.0,8.0,10
350.0,1.0,8,2600.0,8.0,10
150.0,1.0,8,4100.0,15.0,10
110.0,4.0,4,1500.0,5.0,10
100.0,4.0,4,1930.0,8.0,10
50.0,4.0,4,1400.0,15.0,10
150.0,1.0,4,2000.0,8.0,10
250.0,1.0,8,6600.0,15.0,10
110.0,4.0,4,1400.0,15.0,10
200.0,1.0,4,1930.0,5.0,10
100.0,4.0,4,1700.0,5.0,10
310.0,2.0,32,3000.0,13.0,10
230.0,2.0,8,4050.0,8.0,10
160.0,4.0,4,1950.0,5.0,10
180.0,1.0,4,1500.0,5.0,10
170.0,4.0,4,1730.0,5.0,10
260.0,1.0,4,1950.0,5.0,10
250.0,1.0,8,2150.0,8.0,10
210.0,1.0,16,2420.0,13.0,10
120.0,1.0,4,1650.0,5.0,10
90.0,4.0,4,1730.0,5.0,10
230.0,2.0,8,2000.0,8.0,10
180.0,1.0,8,4100.0,15.0,10
150.0,1.0,8,4100.0,15.0,10
160.0,1.0,4,1700.0,5.0,10
150.0,1.0,4,2150.0,5.0,10
190.0,2.0,8,2150.0,8.0,10
150.0,4.0,8,1700.0,5.0,10
110.0,4.0,4,1730.0,15.0,10
250.0,1.0,8,2400.0,8.0,10
70.0,4.0,4,1500.0,15.0,10
170.0,1.0,4,2000.0,8.0,10
110.0,1.0,8,2000.0,5.0,10
340.0,2.0,16,4100.0,13.0,10
260.0,2.0,16,3000.0,13.0,10
130.0,1.0,4,2000.0,5.0,10
180.0,1.0,8,2000.0,8.0,10
100.0,1.0,8,4100.0,2.0,10
150.0,1.0,8,4800.0,5.0,10
180.0,1.0,8,4800.0,5.0,10
500.0,3.0,64,4100.0,13.0,10
200.0,1.0,8,3500.0,8.0,10
130.0,4.0,4,1350.0,2.0,10
80.0,4.0,4,1750.0,5.0,10
110.0,1.0,4,1950.0,5.0,10
90.0,4.0,4,1730.0,5.0,10
140.0,1.0,4,2000.0,5.0,10
370.0,2.0,16,5000.0,13.0,10
170.0,1.0,8,2200.0,5.0,10
230.0,3.0,16,2680.0,13.0,10
400.0,3.0,64,4360.0,13.0,10
170.0,2.0,16,2200.0,13.0,10
180.0,2.0,16,2200.0,13.0,10
130.0,1.0,4,2000.0,8.0,10
110.0,1.0,8,2000.0,5.0,10
250.0,2.0,16,4800.0,8.0,10
330.0,2.0,16,3000.0,13.0,10
90.0,1.0,8,2200.0,8.0,10
350.0,3.0,32,2700.0,13.0,10
300.0,3.0,32,3450.0,3.0,10
190.0,2.0,16,4000.0,13.0,10
250.0,3.0,32,3340.0,16.0,10
280.0,4.0,32,5100.0,8.0,10
200.0,3.0,16,4100.0,13.0,10
320.0,4.0,32,4000.0,12.0,10
920.0,6.0,256,4000.0,12.0,10
400.0,4.0,64,4000.0,12.0,10
250.0,2.0,16,3020.0,13.0,10
170.0,3.0,16,3000.0,12.0,10
230.0,3.0,32,3000.0,12.0,10
280.0,4.0,32,3200.0,12.0,10
240.0,4.0,64,3750.0,12.0,10
90.0,1.0,8,2200.0,8.0,10
120.0,2.0,16,3000.0,8.0,10
140.0,2.0,16,3000.0,13.0,10
160.0,2.0,16,4000.0,12.0,10
100.0,1.0,8,3100.0,2.0,10
160.0,2.0,16,4800.0,5.0,10
130.0,2.0,16,2200.0,13.0,10
250.0,4.0,64,2950.0,8.0,10
300.0,4.0,64,3340.0,8.0,10
250.0,4.0,16,6660.0,8.0,10
180.0,1.0,16,4800.0,5.0,10
270.0,4.0,16,4800.0,8.0,10
180.0,3.0,32,4000.0,12.0,10
150.0,2.0,16,3020.0,13.0,10
190.0,4.0,64,3340.0,16.0,10
230.0,4.0,64,4000.0,12.0,10
450.0,4.0,64,4000.0,12.0,10
600.0,6.0,256,4000.0,12.0,10
100.0,1.0,16,3020.0,13.0,10
350.0,6.0,64,3750.0,16.0,10
220.0,4.0,64,3340.0,16.0,10
260.0,3.0,64,3400.0,24.0,10
230.0,4.0,64,3750.0,20.0,10
180.0,3.0,64,4000.0,13.0,10
200.0,3.0,32,7500.0,8.0,10
170.0,2.0,16,5100.0,5.0,10
460.0,6.0,64,4000.0,12.0,10
800.0,6.0,128,4200.0,40.0,10
580.0,6.0,128,5000.0,40.0,10
1200.0,8.0,256,4200.0,40.0,10
130.0,3.0,32,4000.0,13.0,10
200.0,3.0,32,3400.0,13.0,10
400.0,6.0,128,3750.0,48.0,10
100.0,1.0,16,3020.0,8.0,10
200.0,3.0,32,4000.0,13.0,10
200.0,3.0,32,4000.0,13.0,10
180.0,3.0,32,4000.0,13.0,10
130.0,2.0,32,3020.0,13.0,10
120.0,3.0,32,3020.0,13.0,10
160.0,3.0,32,5100.0,13.0,10
280.0,4.0,128,5000.0,16.0,10
200.0,4.0,64,3400.0,24.0,10
120.0,3.0,32,3020.0,13.0,10
130.0,2.0,16,3020.0,13.0,10
270.0,4.0,128,3340.0,24.0,10
420.0,4.0,64,3340.0,48.0,10
670.0,6.0,128,4200.0,40.0,10
760.0,6.0,128,4200.0,40.0,10
1700.0,12.0,512,4500.0,40.0,10
150.0,4.0,64,4000.0,48.0,10
200.0,6.0,64,4000.0,48.0,10
200.0,6.0,64,4000.0,48.0,10
220.0,6.0,128,4000.0,48.0,10
2150.0,8.0,512,4500.0,40.0,10
450.0,6.0,128,7250.0,13.0,10
280.0,8.0,128,4200.0,48.0,10
290.0,6.0,128,4000.0,48.0,10
160.0,3.0,32,3020.0,13.0,10
240.0,8.0,128,4200.0,48.0,10
140.0,4.0,64,4000.0,48.0,10
360.0,6.0,128,3340.0,48.0,10
1950.0,8.0,512,4500.0,40.0,10
550.0,6.0,128,7250.0,13.0,10
170.0,6.0,128,4200.0,48.0,10
150.0,4.0,64,4000.0,48.0,10
520.0,6.0,128,3800.0,50.0,10
1000.0,8.0,256,4200.0,50.0,10
120.0,4.0,64,5000.0,13.0,10
250.0,3.0,32,7250.0,8.0,10
320.0,6.0,128,4000.0,64.0,10
390.0,8.0,128,4000.0,64.0,10
480.0,8.0,128,4000.0,64.0,10
200.0,4.0,128,3400.0,13.0,10
110.0,2.0,32,3020.0,8.0,10
160.0,3.0,32,5000.0,13.0,10
140.0,4.0,64,4000.0,48.0,10
100.0,2.0,16,5100.0,5.0,10
680.0,8.0,128,4500.0,40.0,10
630.0,8.0,128,4200.0,50.0,10
790.0,8.0,128,4400.0,50.0,10
1400.0,8.0,256,4400.0,50.0,10
1400.0,8.0,256,4400.0,50.0,10
330.0,8.0,128,3800.0,64.0,10
160.0,4.0,128,5000.0,13.0,10
410.0,8.0,128,3800.0,64.0,10
600.0,8.0,128,4000.0,64.0,10
2300.0,8.0,256,4500.0,50.0,10
500.0,4.0,128,3800.0,50.0,10
600.0,8.0,128,4200.0,64.0,10
150.0,2.0,16,5100.0,5.0,10
400.0,6.0,64,7250.0,13.0,10
500.0,6.0,128,7250.0,13.0,10
800.0,8.0,128,50.0,13.0,10
2290.0,8.0,256,4500.0,50.0,10
550.0,8.0,128,4200.0,64.0,10
800.0,8.0,128,4400.0,50.0,10
200.0,6.0,128,4300.0,64.0,10
250.0,8.0,128,4000.0,48.0,10
700.0,8.0,128,4100.0,50.0,10
420.0,8.0,128,3800.0,64.0,10
460.0,8.0,128,4000.0,50.0,10
260.0,8.0,128,4000.0,64.0,10
720.0,8.0,128,4460.0,50.0,10
580.0,8.0,128,4460.0,50.0,10
1880.0,12.0,512,4700.0,50.0,10
170.0,6.0,128,4500.0,108.0,10
140.0,4.0,64,5000.0,50.0,10
830.0,8.0,128,4000.0,40.0,10
150.0,6.0,128,5000.0,50.0,10
230.0,8.0,128,4000.0,108.0,10
300.0,6.0,128,7250.0,13.0,10
170.0,8.0,128,6000.0,48.0,10
200.0,8.0,128,5000.0,50.0,10
1200.0,12.0,512,5100.0,48.0,10
600.0,8.0,128,4815.0,48.0,10
4650.0,12.0,256,4800.0,50.0,10
310.0,8.0,128,4500.0,50.0,10
500.0,8.0,256,4500.0,50.0,10
590.0,12.0,512,4500.0,50.0,10
230.0,8.0,128,7000.0,50.0,10
190.0,8.0,128,6000.0,48.0,10
240.0,8.0,128,6000.0,50.0,10
140.0,8.0,128,6000.0,13.0,10
960.0,12.0,256,4520.0,50.0,10
1050.0,16.0,512,5050.0,50.0,10
200.0,8.0,128,5000.0,108.0,10
3500.0,16.0,256,5600.0,50.0,10
960.0,12.0,256,4720.0,50.0,10
600.0,12.0,512,4600.0,50.0,10
510.0,12.0,256,5000.0,64.0,13
170.0,2.0,32,5000.0,8.0,13
200.0,4.0,64,7700.0,13.0,13
550.0,4.0,128,8600.0,13.0,13
90.0,4.0,64,5000.0,13.0,13
100.0,4.0,64,5000.0,48.0,13
130.0,4.0,64,6000.0,64.0,13
800.0,12.0,256,5500.0,64.0,13
880.0,8.0,128,5500.0,64.0,13
140.0,4.0,64,7700.0,13.0,13
200.0,6.0,128,7700.0,13.0,13
320.0,6.0,128,8600.0,13.0,13
120.0,4.0,128,5000.0,48.0,13
120.0,2.0,32,3750.0,2.0,13
320.0,4.0,64,7000.0,8.0,13
180.0,3.0,32,7000.0,8.0,13
200.0,2.0,32,5000.0,8.0,13
100.0,4.0,64,4000.0,13.0,13
300.0,4.0,64,7700.0,13.0,13
350.0,4.0,128,7700.0,8.0,13
90.0,2.0,32,5000.0,13.0,13
150.0,4.0,64,5000.0,64.0,13
500.0,6.0,128,7700.0,13.0,13
520.0,6.0,128,10200.0,13.0,13
170.0,3.0,32,7700.0,8.0,13
200.0,4.0,64,5000.0,48.0,13
570.0,12.0,256,5600.0,64.0,13
360.0,8.0,128,6550.0,13.0,13
260.0,3.0,32,7700.0,8.0,13
170.0,2.0,16,3500.0,8.0,13
50.0,4.0,4,1700.0,5.0,13
300.0,3.0,32,9300.0,13.0,13
180.0,2.0,16,8400.0,8.0,13
200.0,2.0,16,3000.0,13.0,13
170.0,2.0,16,4000.0,13.0,13
250.0,3.0,32,4000.0,16.0,13
240.0,3.0,32,5100.0,13.0,13
70.0,1.0,8,2000.0,5.0,13
80.0,1.0,8,2000.0,5.0,13
110.0,1.0,16,2300.0,8.0,13
130.0,2.0,16,2300.0,8.0,13
450.0,4.0,64,3100.0,13.0,13
170.0,3.0,16,4250.0,8.0,13
170.0,2.0,16,4850.0,5.0,13
200.0,3.0,16,4850.0,8.0,13
100.0,1.0,8,3450.0,2.0,13
110.0,1.0,16,3450.0,2.0,13
240.0,2.0,16,4000.0,13.0,13
120.0,1.0,8,4290.0,5.0,13
180.0,2.0,16,7000.0,8.0,13
150.0,1.0,8,4000.0,8.0,13
150.0,2.0,8,2900.0,8.0,13
190.0,2.0,16,2900.0,13.0,13
300.0,3.0,32,3000.0,16.0,13
150.0,2.0,16,3000.0,13.0,13
60.0,4.0,4,1500.0,2.0,13
110.0,2.0,16,2300.0,8.0,13
280.0,2.0,8,2150.0,13.0,13
280.0,2.0,32,4000.0,13.0,13
70.0,4.0,4,2300.0,5.0,13
150.0,1.0,4,2000.0,5.0,13
150.0,1.0,4,2250.0,5.0,13
130.0,1.0,16,3450.0,5.0,13
420.0,2.0,16,2000.0,13.0,13
110.0,4.0,4,2000.0,5.0,13
80.0,4.0,4,2500.0,15.0,13
190.0,1.0,16,6000.0,5.0,13
220.0,1.0,16,9000.0,5.0,13
480.0,2.0,16,3000.0,13.0,13
270.0,1.0,8,2000.0,8.0,13
220.0,1.0,8,3000.0,8.0,13
140.0,1.0,8,2250.0,8.0,13
130.0,1.0,8,2500.0,5.0,13
170.0,1.0,8,3000.0,8.0,13
200.0,1.0,16,2000.0,13.0,13
250.0,2.0,16,4000.0,8.0,13
330.0,1.0,16,7400.0,5.0,13
190.0,1.0,16,1900.0,8.0,13
370.0,1.0,8,1500.0,8.0,13
140.0,4.0,4,2500.0,5.0,13
290.0,1.0,8,2250.0,8.0,13
190.0,4.0,4,1500.0,5.0,13
280.0,4.0,4,2250.0,5.0,13
180.0,4.0,4,2000.0,5.0,13
140.0,1.0,4,3500.0,5.0,13
230.0,4.0,4,2000.0,8.0,13
150.0,4.0,4,2000.0,5.0,13
120.0,4.0,4,2000.0,5.0,13
110.0,1.0,4,2000.0,8.0,13
140.0,1.0,4,2250.0,8.0,13
150.0,1.0,16,3550.0,15.0,13
230.0,1.0,4,2250.0,8.0,13
360.0,2.0,16,2500.0,13.0,13
180.0,1.0,16,3500.0,5.0,13
220.0,1.0,16,6350.0,5.0,13
300.0,1.0,32,6350.0,5.0,13
250.0,1.0,4,2250.0,8.0,13
70.0,4.0,4,1500.0,2.0,13
70.0,4.0,4,1500.0,5.0,13
230.0,1.0,4,2000.0,12.0,13
190.0,1.0,4,4000.0,8.0,13
260.0,2.0,16,9000.0,8.0,13
80.0,1.0,8,3500.0,2.0,13
120.0,1.0,8,3450.0,5.0,13
140.0,1.0,8,4200.0,5.0,13
190.0,1.0,16,6340.0,5.0,13
100.0,1.0,8,2000.0,5.0,13
90.0,1.0,4,2000.0,5.0,13
50.0,4.0,4,1300.0,2.0,13
110.0,1.0,4,2000.0,5.0,13
120.0,1.0,8,2500.0,8.0,13
150.0,1.0,4,2000.0,8.0,13
180.0,1.0,8,3000.0,8.0,13
150.0,1.0,8,2000.0,13.0,13
150.0,2.0,16,2500.0,13.0,13
430.0,3.0,32,4000.0,16.0,13
160.0,1.0,4,2500.0,5.0,13
430.0,2.0,32,3000.0,13.0,13
270.0,2.0,32,2300.0,13.0,13
150.0,2.0,16,4290.0,8.0,13
230.0,2.0,16,6400.0,8.0,13
300.0,2.0,16,9600.0,8.0,13
410.0,2.0,32,9600.0,8.0,13
120.0,1.0,8,2000.0,8.0,13
260.0,1.0,16,2300.0,13.0,13
170.0,1.0,8,2150.0,8.0,13
210.0,1.0,8,2500.0,8.0,13
70.0,4.0,4,1500.0,5.0,13
160.0,1.0,8,2500.0,13.0,13
160.0,1.0,8,3300.0,13.0,13
80.0,1.0,16,2300.0,8.0,13
330.0,2.0,32,2410.0,13.0,13
450.0,2.0,32,4000.0,13.0,13
100.0,1.0,8,2300.0,8.0,13
50.0,4.0,4,2250.0,5.0,13
70.0,1.0,8,2000.0,5.0,13
320.0,3.0,64,4100.0,13.0,13
270.0,3.0,32,2420.0,13.0,13
110.0,2.0,16,4000.0,8.0,13
150.0,1.0,8,2300.0,8.0,13
160.0,2.0,16,2300.0,13.0,13
380.0,2.0,32,5000.0,13.0,13
250.0,2.0,32,3500.0,13.0,13
180.0,1.0,16,4250.0,13.0,13
60.0,1.0,8,2000.0,5.0,13
160.0,1.0,16,6200.0,8.0,13
380.0,4.0,64,200.0,13.0,13
110.0,1.0,8,2300.0,8.0,13
300.0,3.0,32,3500.0,21.0,13
320.0,2.0,16,3300.0,13.0,13
190.0,2.0,8,3300.0,13.0,13
210.0,2.0,16,2700.0,13.0,13
110.0,2.0,16,2750.0,13.0,13
190.0,3.0,32,3500.0,13.0,13
260.0,3.0,32,4900.0,13.0,13
180.0,2.0,16,2900.0,13.0,13
120.0,2.0,16,2750.0,13.0,13
140.0,2.0,16,2750.0,13.0,13
80.0,1.0,8,3450.0,2.0,13
120.0,1.0,16,4290.0,5.0,13
280.0,2.0,32,7000.0,8.0,13
350.0,4.0,64,3100.0,13.0,13
90.0,1.0,8,2300.0,5.0,13
220.0,3.0,32,3500.0,13.0,13
350.0,4.0,64,4050.0,16.0,13
230.0,3.0,32,4050.0,13.0,13
250.0,3.0,32,4050.0,13.0,13
200.0,1.0,8,2750.0,8.0,13
180.0,2.0,16,7000.0,5.0,13
270.0,3.0,16,7000.0,8.0,13
180.0,3.0,32,4000.0,13.0,13
170.0,3.0,32,4000.0,13.0,13
200.0,3.0,32,4000.0,13.0,13
100.0,1.0,16,3500.0,5.0,13
80.0,2.0,8,3450.0,2.0,13
230.0,2.0,32,7000.0,8.0,13
150.0,2.0,16,3000.0,8.0,13
150.0,3.0,32,3000.0,13.0,13
130.0,3.0,32,3000.0,13.0,13
110.0,2.0,16,3000.0,13.0,13
120.0,3.0,16,4000.0,13.0,13
150.0,3.0,32,3760.0,16.0,13
200.0,6.0,64,3300.0,16.0,13
130.0,3.0,32,3000.0,13.0,13
150.0,4.0,64,4050.0,16.0,13
200.0,6.0,64,3500.0,12.0,13
300.0,6.0,64,3350.0,16.0,13
400.0,6.0,128,3350.0,16.0,13
220.0,4.0,64,3300.0,16.0,13
200.0,4.0,64,3500.0,12.0,13
250.0,3.0,64,5180.0,13.0,13
190.0,4.0,64,3300.0,12.0,13
430.0,6.0,128,4000.0,48.0,13
160.0,4.0,64,4050.0,16.0,13
400.0,6.0,128,4000.0,48.0,13
250.0,6.0,64,4000.0,24.0,13
100.0,1.0,8,3590.0,2.0,13
140.0,2.0,16,5000.0,5.0,13
160.0,2.0,16,5100.0,13.0,13
100.0,2.0,16,4000.0,13.0,13
180.0,4.0,64,4050.0,16.0,13
440.0,8.0,128,5100.0,50.0,13
320.0,6.0,128,8200.0,13.0,13
200.0,3.0,32,5100.0,8.0,13
500.0,4.0,128,8200.0,13.0,13
350.0,4.0,64,7700.0,13.0,13
150.0,3.0,32,5100.0,5.0,13
180.0,3.0,32,5100.0,8.0,13
880.0,12.0,256,12300.0,13.0,13
400.0,4.0,128,7700.0,13.0,13
400.0,4.0,128,10200.0,8.0,13
600.0,12.0,256,6550.0,13.0,13
170.0,4.0,64,7040.0,13.0,13
280.0,8.0,128,8600.0,8.0,13
200.0,4.0,64,8600.0,13.0,13
380.0,12.0,256,6550.0,13.0,13
500.0,12.0,256,6550.0,13.0,13
600.0,16.0,256,10200.0,13.0,13
350.0,8.0,128,10200.0,13.0,13
400.0,4.0,64,3000.0,16.0,12
140.0,2.0,32,3000.0,16.0,12
180.0,3.0,32,3500.0,13.0,12
230.0,3.0,64,3500.0,16.0,12
350.0,6.0,128,3500.0,12.0,12
480.0,6.0,64,3550.0,12.0,12
550.0,6.0,128,4000.0,12.0,12
200.0,3.0,32,3500.0,13.0,12
110.0,3.0,32,4000.0,13.0,12
130.0,3.0,32,4000.0,12.0,12
190.0,4.0,64,4050.0,13.0,12
200.0,3.0,32,4000.0,13.0,12
160.0,2.0,32,3500.0,13.0,12
100.0,1.0,16,3000.0,8.0,12
140.0,2.0,16,3000.0,8.0,12
320.0,4.0,64,4000.0,32.0,12
70.0,5.0,16,2100.0,8.0,12
130.0,2.0,16,4100.0,13.0,12
220.0,2.0,16,4800.0,5.0,12
300.0,2.0,16,4800.0,5.0,12
240.0,3.0,32,3000.0,3.0,12
200.0,5.0,16,2800.0,13.0,12
160.0,2.0,16,2800.0,13.0,12
180.0,5.0,16,2100.0,8.0,12
190.0,4.0,32,3200.0,16.0,12
250.0,2.0,32,6000.0,5.0,12
90.0,1.0,8,2100.0,5.0,12
100.0,1.0,8,2500.0,5.0,12
100.0,1.0,8,2500.0,8.0,12
120.0,5.0,16,2500.0,13.0,12
130.0,2.0,16,2800.0,13.0,12
90.0,4.0,4,1540.0,5.0,12
100.0,1.0,4,2100.0,5.0,12
250.0,2.0,32,3000.0,13.0,12
250.0,3.0,32,3000.0,13.0,12
100.0,1.0,4,1820.0,8.0,12
130.0,1.0,8,2460.0,8.0,12
50.0,1.0,4,2100.0,5.0,12
270.0,2.0,16,3000.0,13.0,12
90.0,4.0,4,1900.0,5.0,12
120.0,1.0,8,1900.0,5.0,12
120.0,1.0,8,2100.0,8.0,12
140.0,1.0,8,2540.0,8.0,12
220.0,5.0,16,2610.0,8.0,12
250.0,1.0,8,3000.0,13.0,12
180.0,1.0,8,3000.0,8.0,12
300.0,3.0,32,3000.0,16.0,12
250.0,1.0,8,3140.0,8.0,12
150.0,4.0,2,1540.0,5.0,12
360.0,2.0,32,3500.0,13.0,12
260.0,2.0,16,2300.0,8.0,12
250.0,2.0,32,3140.0,13.0,12
230.0,1.0,4,2460.0,5.0,12
90.0,4.0,4,1540.0,2.0,12
310.0,3.0,16,3200.0,13.0,12
90.0,4.0,4,1540.0,15.0,12
80.0,4.0,4,1540.0,15.0,12
130.0,1.0,4,2100.0,5.0,12
150.0,1.0,4,2100.0,5.0,12
170.0,1.0,8,2540.0,5.0,12
290.0,1.0,8,2540.0,5.0,12
110.0,4.0,4,1520.0,5.0,12
80.0,4.0,1,1540.0,15.0,12
210.0,1.0,32,2100.0,8.0,12
110.0,1.0,8,1700.0,5.0,12
170.0,1.0,4,2150.0,5.0,12
110.0,4.0,4,1540.0,5.0,12
180.0,1.0,4,2150.0,5.0,12
120.0,4.0,4,1700.0,5.0,12
190.0,1.0,32,2080.0,8.0,12
160.0,2.0,32,2100.0,13.0,12
480.0,2.0,32,2100.0,13.0,12
250.0,2.0,16,2100.0,8.0,12
140.0,4.0,2,1500.0,5.0,12
90.0,4.0,4,1500.0,5.0,12
150.0,4.0,8,1500.0,5.0,12
110.0,4.0,2,1500.0,5.0,12
120.0,4.0,16,1500.0,5.0,12
80.0,4.0,16,1500.0,5.0,12
140.0,4.0,2,1000.0,8.0,12
90.0,4.0,8,1000.0,5.0,12
100.0,4.0,5,1000.0,8.0,12
130.0,4.0,5,1000.0,8.0,12
100.0,4.0,1,1000.0,5.0,12
70.0,4.0,3,1500.0,5.0,12
60.0,4.0,4,900.0,5.0,12
120.0,4.0,8,1500.0,5.0,12
80.0,4.0,16,1500.0,5.0,12
130.0,4.0,8,1500.0,5.0,12
150.0,4.0,8,1500.0,8.0,12
150.0,4.0,8,1500.0,8.0,12
110.0,4.0,2,1500.0,5.0,12
190.0,4.0,32,6400.0,5.0,12
190.0,4.0,8,1500.0,5.0,12
230.0,4.0,8,1500.0,5.0,12
210.0,4.0,16,1500.0,5.0,12
120.0,1.0,8,1500.0,5.0,12
110.0,1.0,8,1500.0,5.0,12
140.0,1.0,4,1830.0,8.0,12
120.0,1.0,4,1830.0,8.0,12
150.0,4.0,16,1500.0,5.0,12
70.0,4.0,2,1500.0,5.0,12
220.0,1.0,2,1830.0,8.0,12
170.0,1.0,4,1830.0,8.0,12
210.0,1.0,8,1540.0,8.0,12
130.0,1.0,4,1830.0,8.0,12
140.0,1.0,4,1700.0,5.0,12
110.0,1.0,4,1540.0,5.0,12
160.0,4.0,32,6800.0,8.0,12
70.0,4.0,1,1500.0,15.0,12
130.0,1.0,16,1700.0,5.0,12
240.0,1.0,32,2080.0,8.0,12
120.0,4.0,4,1500.0,5.0,12
120.0,4.0,4,1700.0,5.0,12
210.0,1.0,16,1520.0,5.0,12
230.0,1.0,8,1520.0,5.0,12
220.0,1.0,16,2150.0,8.0,12
100.0,4.0,4,1300.0,5.0,12
200.0,1.0,8,1700.0,5.0,12
220.0,1.0,4,1830.0,8.0,12
210.0,2.0,16,2150.0,8.0,12
180.0,2.0,2,2150.0,8.0,12
170.0,1.0,4,2150.0,5.0,12
150.0,1.0,8,1700.0,5.0,12
170.0,1.0,16,2150.0,8.0,12
250.0,2.0,8,2100.0,8.0,12
60.0,4.0,4,1540.0,2.0,12
90.0,4.0,4,1540.0,15.0,12
90.0,4.0,4,1540.0,15.0,12
140.0,4.0,4,1700.0,5.0,12
120.0,4.0,4,1700.0,5.0,12
180.0,4.0,4,2460.0,8.0,12
150.0,4.0,4,2460.0,8.0,12
400.0,2.0,16,3140.0,13.0,12
220.0,1.0,8,2150.0,5.0,12
200.0,1.0,4,2460.0,5.0,12
150.0,1.0,8,2540.0,8.0,12
270.0,1.0,8,2460.0,5.0,12
100.0,1.0,4,2460.0,5.0,12
60.0,4.0,4,1540.0,15.0,12
110.0,4.0,4,1700.0,15.0,12
110.0,4.0,4,1700.0,15.0,12
270.0,2.0,16,2280.0,13.0,12
260.0,1.0,8,2460.0,5.0,12
250.0,1.0,8,2150.0,8.0,12
270.0,2.0,16,3000.0,13.0,12
300.0,2.0,16,4600.0,5.0,12
70.0,4.0,4,1540.0,15.0,12
240.0,1.0,8,3140.0,8.0,12
160.0,1.0,8,2440.0,8.0,12
180.0,1.0,8,2440.0,8.0,12
240.0,1.0,8,2440.0,13.0,12
200.0,1.0,4,2440.0,5.0,12
220.0,2.0,16,4600.0,5.0,12
150.0,1.0,4,2100.0,5.0,12
220.0,1.0,8,2440.0,5.0,12
120.0,1.0,4,2540.0,5.0,12
150.0,1.0,8,2540.0,8.0,12
160.0,1.0,8,4000.0,15.0,12
220.0,1.0,16,4200.0,5.0,12
260.0,1.0,16,8000.0,5.0,12
270.0,1.0,16,8000.0,5.0,12
130.0,1.0,8,3000.0,8.0,12
300.0,2.0,16,3000.0,13.0,12
300.0,3.0,32,3000.0,13.0,12
190.0,1.0,4,2100.0,5.0,12
190.0,1.0,8,2540.0,8.0,12
210.0,1.0,8,2540.0,8.0,12
330.0,3.0,32,3000.0,13.0,12
300.0,5.0,8,3200.0,8.0,12
50.0,4.0,4,1540.0,2.0,12
60.0,4.0,4,1540.0,2.0,12
100.0,4.0,4,1900.0,15.0,12
190.0,1.0,16,4000.0,5.0,12
360.0,2.0,32,2610.0,13.0,12
270.0,5.0,8,3200.0,8.0,12
240.0,1.0,16,4200.0,5.0,12
110.0,1.0,4,1900.0,8.0,12
100.0,1.0,8,2540.0,8.0,12
240.0,1.0,8,3000.0,13.0,12
90.0,4.0,4,1700.0,5.0,12
280.0,3.0,32,3000.0,16.0,12
150.0,1.0,8,2540.0,8.0,12
160.0,5.0,8,2300.0,8.0,12
130.0,1.0,8,2540.0,8.0,12
90.0,1.0,8,1900.0,5.0,12
150.0,1.0,4,1700.0,15.0,12
300.0,5.0,32,4200.0,5.0,12
250.0,2.0,16,7400.0,5.0,12
