Brand,Price_Clean,RAM_GB,Storage_GB,Battery_mAh,Main_Camera_MP
Nokia,150.0,3.0,64,4000.0,13.0
Nokia,130.0,2.0,16,3040.0,8.0
Nokia,240.0,2.0,32,4500.0,13.0
Nokia,100.0,3.0,32,4000.0,13.0
Nokia,400.0,3.0,32,3000.0,16.0
Nokia,170.0,2.0,16,3000.0,13.0
Nokia,100.0,2.0,16,2630.0,8.0
Nokia,300.0,4.0,64,3090.0,13.0
Nokia,220.0,4.0,64,3000.0,16.0
Nokia,110.0,1.0,8,4100.0,8.0
Nokia,70.0,,8,1430.0,5.0
Nokia,200.0,,8,2000.0,7.0
Nokia,380.0,1.0,32,2000.0,8.0
Nokia,260.0,1.0,16,2000.0,8.0
Nokia,400.0,2.0,32,2000.0,41.0
Nokia,160.0,,8,2000.0,5.0
Nokia,150.0,,8,1300.0,8.0
Nokia,100.0,,8,1300.0,5.0
Nokia,130.0,,8,1300.0,5.0
Nokia,140.0,,16,1450.0,8.0
Nokia,130.0,,32,1320.0,5.0
Nokia,130.0,,16,1320.0,5.0
Nokia,140.0,,16,1200.0,12.0
Nokia,140.0,,32,1500.0,5.0
Nokia,1070.0,,4,1000.0,15.0
Nokia,230.0,,8,1200.0,5.0
Nokia,200.0,,8,1050.0,2.0
Nokia,610.0,,1,1000.0,15.0
Nokia,720.0,,1,1000.0,15.0
Nokia,170.0,,1,850.0,2.0
Nokia,140.0,3.0,32,4000.0,48.0
Nokia,230.0,,4,900.0,2.0
Nokia,150.0,,1,830.0,2.0
Nokia,170.0,,1,850.0,2.0
Nokia,220.0,,16,950.0,5.0
Nokia,840.0,,4,1000.0,15.0
Nokia,180.0,,8,1200.0,8.0
Nokia,160.0,,32,1320.0,5.0
Nokia,120.0,,8,1200.0,5.0
Nokia,130.0,,4,1200.0,5.0
Nokia,70.0,,8,1320.0,5.0
Nokia,150.0,,8,1200.0,8.0
Nokia,170.0,,1,1050.0,8.0
Nokia,150.0,,16,1200.0,8.0
Nokia,220.0,,8,1200.0,8.0
Nokia,140.0,,8,1500.0,8.0
Nokia,180.0,,1,1200.0,8.0
Nokia,230.0,,8,1200.0,8.0
Nokia,240.0,,1,1200.0,8.0
Nokia,180.0,,8,1200.0,8.0
Nokia,140.0,1.0,16,1450.0,8.0
Nokia,110.0,,2,1110.0,5.0
Nokia,240.0,,2,1200.0,5.0
Nokia,140.0,,2,1080.0,5.0
Nokia,220.0,,8,1300.0,8.0
Nokia,160.0,,16,1830.0,8.0
Nokia,160.0,,16,1830.0,8.0
Nokia,90.0,,8,1300.0,5.0
Nokia,170.0,,16,1450.0,8.0
Nokia,280.0,,16,1400.0,41.0
Nokia,110.0,,8,1300.0,5.0
Nokia,170.0,1.0,8,1650.0,8.0
Nokia,210.0,1.0,32,2000.0,8.0
Nokia,250.0,1.0,8,1800.0,8.0
Nokia,110.0,,4,1300.0,5.0
Nokia,320.0,1.0,16,1800.0,8.0
Nokia,120.0,,8,1300.0,5.0
Nokia,140.0,,4,1300.0,8.0
Nokia,360.0,2.0,32,8120.0,7.0
Nokia,210.0,1.0,8,3400.0,5.0
Nokia,350.0,2.0,16,3400.0,20.0
Nokia,120.0,1.0,8,1430.0,5.0
Nokia,400.0,2.0,32,2420.0,20.0
Nokia,100.0,,4,1500.0,15.0
Nokia,120.0,,4,1500.0,15.0
Nokia,100.0,,4,2000.0,5.0
Nokia,110.0,,8,1830.0,5.0
Nokia,140.0,,8,1830.0,5.0
Nokia,110.0,1.0,8,1830.0,5.0
Nokia,370.0,2.0,32,2420.0,20.0
Nokia,90.0,1.0,4,1800.0,5.0
Nokia,100.0,,4,1430.0,5.0
Nokia,100.0,,4,1430.0,5.0
Nokia,330.0,1.0,16,2200.0,10.0
Nokia,220.0,1.0,8,2200.0,7.0
Nokia,170.0,1.0,8,2200.0,7.0
Nokia,320.0,2.0,32,5300.0,8.0
Nokia,100.0,1.0,8,1830.0,5.0
Nokia,100.0,1.0,8,2150.0,5.0
Nokia,220.0,3.0,32,3000.0,16.0
Nokia,490.0,4.0,64,3800.0,12.0
Nokia,1010.0,6.0,128,3260.0,12.0
Nokia,140.0,,4,1500.0,2.0
Nokia,100.0,1.0,8,4000.0,8.0
Nokia,200.0,2.0,16,2990.0,13.0
Nokia,240.0,2.0,16,2970.0,16.0
Nokia,190.0,3.0,32,3060.0,13.0
Nokia,160.0,4.0,32,3060.0,16.0
Nokia,240.0,3.0,32,3060.0,12.0
Nokia,120.0,2.0,16,3500.0,13.0
Nokia,390.0,4.0,64,3500.0,12.0
Nokia,80.0,1.0,8,2500.0,8.0
Nokia,140.0,2.0,16,4000.0,13.0
Nokia,140.0,2.0,16,4000.0,13.0
Nokia,130.0,2.0,16,3000.0,13.0
Nokia,210.0,6.0,128,3320.0,12.0
Nokia,290.0,6.0,64,3500.0,48.0
Nokia,100.0,2.0,16,3000.0,13.0
Nokia,140.0,,4,1500.0,2.0
Nokia,70.0,,4,1500.0,2.0
Nokia,300.0,,4,2100.0,2.0
Nokia,180.0,3.0,32,3500.0,16.0
Nokia,240.0,4.0,64,3500.0,48.0
Nokia,120.0,2.0,32,4000.0,13.0
Nokia,140.0,2.0,16,3000.0,8.0
Nokia,590.0,6.0,64,4500.0,64.0
Nokia,110.0,,4,1500.0,2.0
Nokia,70.0,1.0,16,2500.0,5.0
Nokia,90.0,4.0,64,4000.0,48.0
Nokia,90.0,1.0,16,4000.0,8.0
Nokia,80.0,1.0,16,3000.0,5.0
Nokia,80.0,1.0,16,3000.0,5.0
Nokia,110.0,3.0,32,5050.0,13.0
Nokia,90.0,4.0,64,5050.0,48.0
Nokia,150.0,6.0,64,4470.0,48.0
Nokia,130.0,6.0,128,4470.0,64.0
Nokia,90.0,1.0,16,3000.0,5.0
Nokia,90.0,3.0,32,4950.0,8.0
Nokia,50.0,1.0,16,2500.0,5.0
Nokia,100.0,2.0,32,6000.0,13.0
Nokia,180.0,4.0,64,5000.0,48.0
Nokia,200.0,3.0,32,8200.0,8.0
Nokia,100.0,4.0,64,4470.0,16.0
Nokia,220.0,6.0,128,4470.0,48.0
Nokia,100.0,3.0,32,5050.0,13.0
Nokia,240.0,2.0,16,2400.0,5.0
Nokia,70.0,2.0,32,3000.0,8.0
Nokia,120.0,2.0,32,5050.0,13.0
Nokia,50.0,3.0,32,3000.0,8.0
Nokia,60.0,3.0,32,4000.0,13.0
Nokia,90.0,2.0,64,5000.0,13.0
Nokia,80.0,2.0,64,4000.0,8.0
Nokia,90.0,2.0,32,4000.0,8.0
OnePlus,500.0,8.0,128,9510.0,13.0
OnePlus,310.0,12.0,256,5000.0,64.0
OnePlus,380.0,12.0,256,5000.0,50.0
OnePlus,230.0,8.0,128,8000.0,8.0
OnePlus,340.0,12.0,256,5500.0,50.0
OnePlus,260.0,12.0,256,5500.0,50.0
OnePlus,360.0,8.0,128,4500.0,50.0
OnePlus,340.0,12.0,256,4500.0,50.0
OnePlus,280.0,8.0,128,5000.0,64.0
OnePlus,500.0,12.0,256,4800.0,50.0
OnePlus,230.0,4.0,64,5000.0,48.0
OnePlus,250.0,3.0,16,3100.0,13.0
OnePlus,300.0,3.0,16,3300.0,13.0
OnePlus,270.0,3.0,16,2525.0,13.0
OnePlus,400.0,6.0,64,3000.0,16.0
OnePlus,440.0,6.0,64,3400.0,16.0
OnePlus,500.0,6.0,64,3300.0,16.0
OnePlus,840.0,6.0,64,3300.0,16.0
OnePlus,410.0,6.0,64,3300.0,16.0
OnePlus,430.0,6.0,128,3700.0,16.0
OnePlus,700.0,10.0,256,3700.0,16.0
OnePlus,400.0,6.0,128,3700.0,48.0
OnePlus,590.0,6.0,128,4000.0,48.0
OnePlus,800.0,6.0,128,4000.0,48.0
OnePlus,1030.0,8.0,256,4085.0,48.0
OnePlus,800.0,12.0,256,4085.0,48.0
OnePlus,650.0,8.0,128,4300.0,48.0
OnePlus,740.0,8.0,128,4300.0,48.0
OnePlus,640.0,12.0,256,4500.0,48.0
OnePlus,80.0,4.0,64,5000.0,13.0
OnePlus,250.0,6.0,128,4300.0,64.0
OnePlus,390.0,12.0,256,5000.0,50.0
OnePlus,430.0,8.0,256,5110.0,50.0
OnePlus,370.0,8.0,128,9510.0,13.0
OnePlus,410.0,12.0,256,6100.0,50.0
OnePlus,550.0,8.0,128,9510.0,13.0
OnePlus,280.0,8.0,128,9520.0,8.0
OnePlus,300.0,12.0,256,6415.0,50.0
OnePlus,450.0,12.0,256,6100.0,50.0
Oppo,150.0,4.0,128,5100.0,32.0
Oppo,150.0,4.0,128,5100.0,50.0
Oppo,200.0,8.0,128,5100.0,50.0
Oppo,250.0,8.0,256,6400.0,50.0
Oppo,600.0,8.0,256,9510.0,13.0
Oppo,280.0,8.0,128,9520.0,8.0
Oppo,260.0,8.0,256,6000.0,50.0
Oppo,320.0,8.0,256,4800.0,50.0
Oppo,450.0,12.0,256,4700.0,50.0
Oppo,520.0,12.0,256,5000.0,50.0
Oppo,770.0,12.0,256,5000.0,50.0
Oppo,320.0,8.0,256,4800.0,50.0
Oppo,450.0,12.0,256,4700.0,50.0
Oppo,520.0,12.0,256,5000.0,50.0
Oppo,770.0,12.0,256,5000.0,50.0
Oppo,240.0,6.0,128,8000.0,8.0
Oppo,260.0,8.0,256,5000.0,64.0
Oppo,250.0,8.0,256,5500.0,50.0
Oppo,170.0,8.0,128,5500.0,50.0
Oppo,350.0,12.0,256,5000.0,50.0
Oppo,440.0,12.0,256,5000.0,50.0
Oppo,200.0,4.0,64,5000.0,50.0
Oppo,350.0,8.0,128,4500.0,64.0
Oppo,330.0,8.0,256,4500.0,64.0
Oppo,180.0,4.0,64,5000.0,13.0
Oppo,210.0,6.0,128,5000.0,64.0
Oppo,220.0,8.0,128,5000.0,50.0
Oppo,130.0,3.0,64,5000.0,8.0
Oppo,230.0,6.0,128,5000.0,50.0
Oppo,260.0,8.0,128,4800.0,108.0
Oppo,600.0,8.0,256,4500.0,64.0
Oppo,470.0,16.0,256,4500.0,50.0
Oppo,740.0,16.0,256,4700.0,50.0
Oppo,180.0,6.0,128,5000.0,13.0
Oppo,1100.0,12.0,256,4520.0,50.0
Oppo,350.0,8.0,128,4310.0,64.0
Oppo,150.0,8.0,128,4310.0,64.0
Oppo,230.0,12.0,256,4500.0,50.0
Oppo,360.0,8.0,128,4500.0,64.0
Oppo,230.0,6.0,128,5000.0,48.0
Oppo,220.0,4.0,128,5000.0,13.0
Oppo,170.0,4.0,128,5000.0,50.0
Oppo,550.0,2.0,32,4230.0,13.0
Oppo,230.0,8.0,128,5000.0,48.0
Oppo,310.0,8.0,128,4500.0,48.0
Oppo,380.0,8.0,128,4500.0,64.0
Oppo,400.0,8.0,256,4500.0,50.0
Oppo,1070.0,8.0,256,4500.0,50.0
Oppo,190.0,6.0,128,5000.0,64.0
Oppo,150.0,4.0,64,5000.0,13.0
Oppo,200.0,4.0,64,4015.0,16.0
Oppo,270.0,8.0,128,4015.0,48.0
Oppo,320.0,8.0,128,4300.0,48.0
Oppo,130.0,3.0,32,5000.0,13.0
Oppo,370.0,8.0,128,4015.0,48.0
Oppo,260.0,8.0,128,4000.0,48.0
Oppo,280.0,8.0,128,4000.0,48.0
Oppo,110.0,4.0,64,5000.0,13.0
Oppo,250.0,8.0,128,4000.0,48.0
Oppo,240.0,8.0,128,4040.0,16.0
Oppo,160.0,8.0,128,4300.0,64.0
Oppo,410.0,8.0,128,4350.0,64.0
Oppo,320.0,4.0,64,4000.0,48.0
Oppo,250.0,4.0,64,4020.0,48.0
Oppo,200.0,4.0,64,4230.0,13.0
Oppo,100.0,2.0,32,4000.0,8.0
Oppo,470.0,6.0,128,3765.0,48.0
Oppo,1020.0,6.0,128,4065.0,48.0
Oppo,880.0,8.0,256,4065.0,48.0
Oppo,270.0,4.0,128,4020.0,16.0
Oppo,260.0,6.0,128,4020.0,48.0
Oppo,210.0,6.0,64,3765.0,16.0
Oppo,330.0,4.0,128,4035.0,48.0
Oppo,330.0,8.0,128,4000.0,48.0
Oppo,340.0,8.0,128,4000.0,48.0
Oppo,500.0,8.0,128,4000.0,48.0
Oppo,150.0,4.0,128,5000.0,48.0
Oppo,130.0,1.0,4,2000.0,5.0
Oppo,220.0,2.0,16,2420.0,8.0
Oppo,200.0,3.0,32,2000.0,13.0
Oppo,250.0,2.0,16,2320.0,13.0
Oppo,260.0,4.0,32,3070.0,13.0
Oppo,140.0,1.0,16,2420.0,8.0
Oppo,240.0,2.0,16,2400.0,8.0
Oppo,200.0,2.0,16,3075.0,13.0
Oppo,230.0,3.0,16,2500.0,13.0
Oppo,350.0,4.0,64,2850.0,13.0
Oppo,550.0,4.0,64,4120.0,16.0
Oppo,290.0,3.0,32,3075.0,13.0
Oppo,220.0,2.0,16,2630.0,8.0
Oppo,450.0,4.0,64,3010.0,16.0
Oppo,570.0,6.0,64,4000.0,16.0
Oppo,80.0,,4,1710.0,5.0
Oppo,100.0,1.0,16,1500.0,8.0
Oppo,100.0,1.0,4,1700.0,5.0
Oppo,100.0,1.0,4,1710.0,8.0
Oppo,100.0,1.0,4,3150.0,8.0
Oppo,150.0,,4,1520.0,15.0
Oppo,290.0,,4,1700.0,15.0
Oppo,320.0,,4,1100.0,15.0
Oppo,280.0,1.0,16,2020.0,8.0
Oppo,540.0,2.0,16,2500.0,13.0
Oppo,250.0,1.0,16,2000.0,8.0
Oppo,430.0,2.0,16,3610.0,13.0
Oppo,300.0,1.0,16,2410.0,8.0
Oppo,160.0,,4,1900.0,5.0
Oppo,370.0,2.0,16,2800.0,13.0
Oppo,440.0,3.0,32,3000.0,13.0
Oppo,330.0,2.0,16,2140.0,13.0
Oppo,270.0,1.0,8,2410.0,8.0
Oppo,140.0,1.0,4,1900.0,5.0
Oppo,100.0,,4,1700.0,15.0
Oppo,200.0,1.0,4,1900.0,5.0
Oppo,240.0,1.0,4,2000.0,8.0
Oppo,130.0,1.0,4,1900.0,5.0
Oppo,290.0,1.0,16,2410.0,13.0
Oppo,550.0,2.0,32,3000.0,16.0
Oppo,400.0,2.0,16,2000.0,13.0
Oppo,340.0,2.0,16,2420.0,13.0
Oppo,150.0,1.0,8,2000.0,8.0
Oppo,270.0,1.0,8,2000.0,8.0
Oppo,100.0,1.0,4,1700.0,15.0
Oppo,160.0,1.0,8,2000.0,8.0
Oppo,70.0,1.0,8,2000.0,8.0
Oppo,360.0,3.0,16,2320.0,13.0
Oppo,430.0,3.0,32,4100.0,13.0
Oppo,150.0,3.0,32,3075.0,13.0
Oppo,200.0,3.0,32,2900.0,13.0
Oppo,480.0,4.0,64,4000.0,16.0
Oppo,260.0,4.0,64,3200.0,13.0
Oppo,150.0,3.0,32,2900.0,13.0
Oppo,310.0,4.0,64,3200.0,13.0
Oppo,400.0,4.0,64,3000.0,16.0
Oppo,500.0,6.0,64,4000.0,16.0
Oppo,280.0,4.0,64,3200.0,13.0
Oppo,180.0,3.0,16,3000.0,13.0
Oppo,450.0,4.0,64,3200.0,16.0
Oppo,320.0,4.0,32,3200.0,16.0
Oppo,580.0,6.0,64,4000.0,16.0
Oppo,280.0,3.0,32,3200.0,13.0
Oppo,200.0,2.0,16,3180.0,13.0
Oppo,130.0,2.0,16,3000.0,13.0
Oppo,150.0,3.0,32,3180.0,13.0
Oppo,460.0,4.0,128,3450.0,16.0
Oppo,510.0,6.0,128,3430.0,16.0
Oppo,270.0,4.0,64,3400.0,16.0
Oppo,330.0,4.0,128,3400.0,16.0
Oppo,250.0,4.0,64,3410.0,13.0
Oppo,1950.0,8.0,128,3730.0,16.0
Oppo,1350.0,8.0,512,3400.0,16.0
Oppo,230.0,3.0,32,4230.0,13.0
Oppo,11000.0,2.0,16,4230.0,13.0
Oppo,290.0,4.0,64,3500.0,16.0
Oppo,460.0,6.0,128,3500.0,16.0
Oppo,600.0,6.0,128,3700.0,12.0
Oppo,270.0,4.0,64,3500.0,16.0
Oppo,210.0,4.0,64,3600.0,16.0
Oppo,330.0,4.0,128,3600.0,16.0
Oppo,350.0,6.0,128,3600.0,16.0
Oppo,270.0,3.0,32,4230.0,13.0
Oppo,170.0,4.0,32,5000.0,12.0
Oppo,280.0,6.0,128,3600.0,16.0
Oppo,380.0,8.0,128,4000.0,48.0
Oppo,240.0,6.0,128,4000.0,64.0
Oppo,200.0,4.0,64,5000.0,12.0
Oppo,150.0,4.0,128,4230.0,12.0
Oppo,200.0,4.0,128,4025.0,48.0
Oppo,440.0,8.0,128,4025.0,64.0
Oppo,400.0,8.0,128,4025.0,48.0
Oppo,430.0,8.0,128,4025.0,48.0
Oppo,250.0,4.0,128,4025.0,48.0
Oppo,540.0,8.0,128,4025.0,64.0
Oppo,310.0,8.0,128,4200.0,48.0
Oppo,300.0,12.0,256,4260.0,48.0
Oppo,440.0,8.0,128,4025.0,48.0
Oppo,120.0,3.0,64,4230.0,13.0
Oppo,520.0,8.0,128,4000.0,48.0
Oppo,200.0,8.0,128,4025.0,48.0
Oppo,240.0,8.0,128,4025.0,48.0
Oppo,560.0,3.0,32,4230.0,13.0
Oppo,100.0,2.0,32,4230.0,13.0
Oppo,240.0,4.0,64,5000.0,12.0
Oppo,270.0,4.0,128,5000.0,48.0
Oppo,290.0,6.0,128,4000.0,48.0
Oppo,240.0,12.0,256,4025.0,48.0
Oppo,250.0,6.0,128,5000.0,48.0
Oppo,190.0,8.0,128,4000.0,48.0
Oppo,1000.0,8.0,128,4000.0,48.0
Oppo,120.0,3.0,32,4230.0,13.0
Oppo,230.0,4.0,128,4040.0,16.0
Oppo,330.0,8.0,128,4015.0,48.0
Oppo,390.0,8.0,128,4000.0,48.0
Oppo,190.0,6.0,128,5000.0,48.0
Oppo,160.0,4.0,128,4040.0,16.0
Oppo,500.0,8.0,128,4500.0,50.0
Oppo,310.0,8.0,128,4310.0,64.0
Oppo,130.0,4.0,64,4230.0,13.0
Oppo,260.0,8.0,128,5000.0,48.0
Oppo,260.0,8.0,128,5000.0,48.0
Oppo,200.0,4.0,128,5000.0,13.0
Oppo,370.0,8.0,128,4300.0,64.0
Oppo,250.0,8.0,128,4310.0,48.0
Oppo,160.0,8.0,128,4310.0,48.0
Oppo,300.0,6.0,128,4310.0,48.0
Oppo,250.0,8.0,128,4310.0,48.0
Oppo,300.0,8.0,128,4310.0,48.0
Oppo,210.0,8.0,128,4300.0,64.0
Oppo,180.0,12.0,128,4500.0,50.0
Oppo,600.0,8.0,128,4500.0,50.0
Oppo,160.0,4.0,64,5000.0,13.0
Oppo,220.0,6.0,128,5000.0,48.0
Oppo,300.0,4.0,128,5000.0,48.0
Oppo,150.0,6.0,128,5000.0,48.0
Oppo,120.0,4.0,64,5000.0,48.0
Oppo,330.0,8.0,128,4310.0,48.0
Oppo,280.0,8.0,128,4310.0,48.0
Oppo,170.0,6.0,128,5000.0,13.0
Oppo,260.0,8.0,128,4300.0,64.0
Oppo,330.0,8.0,128,4500.0,64.0
Oppo,520.0,8.0,128,4500.0,50.0
Oppo,110.0,4.0,64,5000.0,13.0
Oppo,140.0,4.0,64,5000.0,13.0
Oppo,220.0,6.0,128,5000.0,13.0
Oppo,280.0,8.0,128,4500.0,48.0
Oppo,380.0,6.0,128,5000.0,48.0
Oppo,310.0,6.0,128,8360.0,13.0
Oppo,270.0,8.0,256,4500.0,64.0
Oppo,350.0,8.0,128,4500.0,64.0
Oppo,120.0,3.0,32,4230.0,13.0
Oppo,180.0,6.0,128,5000.0,50.0
Oppo,240.0,6.0,128,4500.0,64.0
Oppo,280.0,8.0,128,4500.0,64.0
Oppo,330.0,8.0,128,4500.0,64.0
Oppo,350.0,8.0,128,4500.0,64.0
Oppo,200.0,6.0,128,5000.0,13.0
Oppo,160.0,6.0,128,5000.0,13.0
Oppo,290.0,8.0,128,5000.0,64.0
Oppo,360.0,8.0,128,5000.0,50.0
Oppo,300.0,4.0,64,7100.0,8.0
Oppo,350.0,8.0,128,4500.0,50.0
Oppo,420.0,8.0,128,4500.0,50.0
Oppo,520.0,8.0,256,4500.0,50.0
Oppo,270.0,6.0,128,5000.0,48.0
Oppo,250.0,8.0,128,4500.0,64.0
Oppo,310.0,12.0,256,5000.0,48.0
Oppo,490.0,8.0,256,4300.0,50.0
Oppo,150.0,8.0,128,5000.0,13.0
Oppo,340.0,8.0,128,4800.0,108.0
Oppo,410.0,8.0,256,9510.0,13.0
Oppo,760.0,12.0,256,4800.0,50.0
Oppo,820.0,12.0,256,5000.0,50.0
Oppo,180.0,6.0,128,5000.0,13.0
Oppo,270.0,8.0,256,5000.0,50.0
Oppo,290.0,8.0,256,5000.0,64.0
Oppo,270.0,8.0,128,5000.0,64.0
Oppo,330.0,8.0,256,4600.0,64.0
Oppo,520.0,16.0,256,4600.0,50.0
Oppo,540.0,12.0,128,4700.0,50.0
Oppo,250.0,8.0,128,5000.0,108.0
Oppo,200.0,8.0,128,5000.0,50.0
Oppo,150.0,6.0,128,5000.0,50.0
Oppo,240.0,8.0,256,5000.0,64.0
Oppo,150.0,6.0,128,5000.0,13.0
Oppo,1650.0,16.0,256,4805.0,48.0
Oppo,220.0,12.0,256,5000.0,50.0
Oppo,170.0,6.0,128,8000.0,8.0
Oppo,200.0,6.0,128,5100.0,50.0
Oppo,210.0,8.0,256,5000.0,50.0
Oppo,150.0,4.0,128,5100.0,32.0
Oppo,150.0,4.0,128,5100.0,50.0
Oppo,200.0,8.0,128,5100.0,50.0
Oppo,250.0,8.0,256,6400.0,50.0
Oppo,600.0,8.0,256,9510.0,13.0
Oppo,280.0,8.0,128,9520.0,8.0
Oppo,260.0,8.0,256,6000.0,50.0
Oppo,1200.0,12.0,256,5600.0,50.0
Oppo,220.0,6.0,128,5800.0,50.0
Oppo,170.0,8.0,128,5800.0,50.0
Oppo,160.0,8.0,128,6500.0,50.0
Oppo,150.0,8.0,256,5800.0,50.0
Realme,170.0,8.0,128,5000.0,50.0
Realme,80.0,4.0,64,5000.0,32.0
Realme,160.0,4.0,128,8300.0,8.0
Realme,210.0,12.0,256,5600.0,50.0
Realme,250.0,8.0,256,5500.0,50.0
Realme,300.0,6.0,128,5000.0,108.0
Realme,270.0,12.0,256,5500.0,50.0
Realme,120.0,4.0,64,5000.0,50.0
Realme,90.0,4.0,64,5000.0,50.0
Realme,160.0,6.0,128,5000.0,32.0
Realme,90.0,4.0,64,5000.0,32.0
Realme,180.0,4.0,64,5000.0,50.0
Realme,160.0,4.0,128,8300.0,8.0
Realme,210.0,12.0,256,5600.0,50.0
Realme,80.0,3.0,64,5000.0,8.0
Realme,280.0,12.0,256,7000.0,50.0
Realme,200.0,6.0,128,5000.0,50.0
Realme,400.0,12.0,256,6500.0,50.0
Realme,250.0,8.0,256,5500.0,50.0
Realme,300.0,6.0,128,5000.0,108.0
Realme,270.0,12.0,256,5500.0,50.0
Realme,120.0,4.0,64,5000.0,50.0
Realme,90.0,4.0,64,5000.0,50.0
Realme,160.0,6.0,128,5000.0,32.0
Realme,90.0,4.0,64,5000.0,32.0
Realme,180.0,4.0,64,5000.0,50.0
Realme,100.0,2.0,32,5000.0,8.0
Realme,180.0,8.0,128,5000.0,50.0
Realme,160.0,4.0,64,5000.0,13.0
Realme,150.0,8.0,128,5000.0,50.0
Realme,150.0,6.0,128,5000.0,13.0
Realme,340.0,8.0,256,5000.0,50.0
Realme,440.0,16.0,256,4600.0,50.0
Realme,110.0,4.0,64,5000.0,50.0
Realme,200.0,4.0,128,5000.0,50.0
Realme,270.0,8.0,256,5500.0,64.0
Realme,110.0,4.0,64,5000.0,48.0
Realme,310.0,8.0,128,4500.0,64.0
Realme,180.0,4.0,64,6000.0,48.0
Realme,130.0,3.0,32,5000.0,13.0
Realme,380.0,8.0,128,4500.0,50.0
Realme,160.0,3.0,32,7100.0,8.0
Realme,210.0,6.0,128,5000.0,64.0
Realme,140.0,4.0,64,5000.0,50.0
Realme,980.0,8.0,128,5000.0,64.0
Realme,190.0,4.0,128,5000.0,13.0
Realme,90.0,2.0,32,5000.0,8.0
Realme,130.0,4.0,64,6000.0,50.0
Realme,200.0,6.0,128,5000.0,48.0
Realme,290.0,6.0,128,4200.0,64.0
Realme,500.0,6.0,128,4200.0,48.0
Realme,150.0,4.0,64,4300.0,48.0
Realme,160.0,3.0,32,6000.0,13.0
Realme,180.0,6.0,128,5000.0,48.0
Realme,110.0,3.0,32,6000.0,13.0
Realme,120.0,6.0,64,5000.0,13.0
Realme,330.0,6.0,128,4300.0,64.0
Realme,470.0,6.0,128,4500.0,64.0
Realme,170.0,6.0,64,5000.0,64.0
Realme,190.0,6.0,128,4500.0,64.0
Realme,180.0,4.0,64,5000.0,64.0
Realme,160.0,4.0,64,5000.0,13.0
Realme,100.0,3.0,32,5000.0,12.0
Realme,130.0,4.0,64,6000.0,48.0
Realme,130.0,3.0,32,3410.0,13.0
Realme,120.0,3.0,32,4230.0,13.0
Realme,100.0,2.0,16,4230.0,13.0
Realme,150.0,4.0,64,3500.0,16.0
Realme,130.0,3.0,32,3500.0,13.0
Realme,7500.0,2.0,32,4230.0,13.0
Realme,9000.0,3.0,32,4230.0,13.0
Realme,6000.0,2.0,16,4000.0,13.0
Realme,270.0,4.0,64,4045.0,16.0
Realme,160.0,4.0,64,3765.0,48.0
Realme,8000.0,3.0,32,4230.0,13.0
Realme,190.0,3.0,32,5000.0,12.0
Realme,430.0,4.0,64,4035.0,48.0
Realme,130.0,4.0,64,4035.0,48.0
Realme,290.0,4.0,64,4000.0,64.0
Realme,480.0,4.0,64,4000.0,64.0
Realme,440.0,6.0,64,4000.0,64.0
Realme,100.0,2.0,32,4000.0,13.0
Realme,40.0,3.0,32,4000.0,13.0
Realme,270.0,4.0,64,5000.0,48.0
Realme,170.0,3.0,32,5000.0,12.0
Realme,680.0,6.0,64,4200.0,64.0
Realme,90.0,2.0,32,5000.0,12.0
Realme,150.0,2.0,32,5000.0,12.0
Realme,360.0,6.0,128,4200.0,64.0
Realme,190.0,4.0,64,4300.0,64.0
Realme,540.0,6.0,64,4300.0,64.0
Realme,400.0,3.0,64,5000.0,48.0
Realme,260.0,6.0,128,4200.0,48.0
Realme,100.0,3.0,32,5000.0,12.0
Realme,150.0,4.0,128,5000.0,48.0
Realme,350.0,6.0,128,4200.0,48.0
Realme,200.0,4.0,64,4300.0,48.0
Realme,300.0,8.0,128,4200.0,64.0
Realme,190.0,4.0,128,4300.0,48.0
Realme,170.0,6.0,64,4500.0,48.0
Realme,250.0,4.0,64,5000.0,48.0
Realme,130.0,4.0,128,5000.0,13.0
Realme,160.0,4.0,128,5000.0,48.0
Realme,310.0,8.0,128,4300.0,48.0
Realme,110.0,3.0,32,6000.0,13.0
Realme,60.0,6.0,128,5000.0,48.0
Realme,190.0,4.0,64,6000.0,48.0
Realme,190.0,6.0,128,4310.0,64.0
Realme,230.0,6.0,128,4310.0,64.0
Realme,90.0,2.0,32,5000.0,8.0
Realme,160.0,4.0,128,5000.0,13.0
Realme,450.0,3.0,32,6000.0,13.0
Realme,200.0,6.0,64,5000.0,48.0
Realme,410.0,3.0,32,5000.0,13.0
Realme,140.0,4.0,64,6000.0,48.0
Realme,550.0,6.0,128,4500.0,108.0
Realme,210.0,8.0,128,5000.0,48.0
Realme,260.0,6.0,128,4500.0,64.0
Realme,310.0,8.0,128,4500.0,64.0
Realme,130.0,4.0,128,5000.0,48.0
Realme,210.0,6.0,128,4500.0,64.0
Realme,90.0,2.0,32,5000.0,8.0
Realme,460.0,4.0,64,5000.0,48.0
Realme,290.0,8.0,256,4500.0,64.0
Realme,230.0,8.0,128,4500.0,64.0
Realme,260.0,8.0,128,4500.0,64.0
Realme,290.0,8.0,256,5000.0,48.0
Realme,790.0,8.0,128,5000.0,50.0
Realme,290.0,12.0,256,5000.0,64.0
Realme,240.0,6.0,128,5000.0,48.0
Realme,180.0,4.0,64,5000.0,48.0
