Brand,RAM_GB,Storage_GB,Battery_mAh,Main_Camera_MP,Price_Clean,Storage_Category
Samsung,2.0,16.0,3100.0,8.0,410.0,1
Samsung,2.0,16.0,3100.0,8.0,320.0,1
Samsung,1.0,8.0,3600.0,2.0,190.0,1
Samsung,1.0,8.0,3600.0,2.0,150.0,1
Samsung,1.0,16.0,2100.0,5.0,130.0,1
Samsung,2.0,32.0,4800.0,8.0,420.0,1
Samsung,2.0,32.0,4800.0,8.0,290.0,1
Samsung,2.0,8.0,2000.0,3.0,330.0,1
Samsung,1.0,8.0,2000.0,5.0,190.0,1
Samsung,2.0,32.0,2600.0,13.0,410.0,1
Samsung,3.0,16.0,2600.0,13.0,450.0,1
Samsung,5.0,8.0,2100.0,5.0,170.0,1
Samsung,5.0,8.0,2600.0,8.0,180.0,1
Samsung,5.0,16.0,1820.0,8.0,590.0,1
Samsung,5.0,8.0,2100.0,5.0,210.0,1
Samsung,2.0,32.0,2600.0,13.0,390.0,1
Samsung,1.0,8.0,1800.0,5.0,180.0,1
Samsung,3.0,32.0,2800.0,13.0,680.0,1
Samsung,3.0,64.0,3200.0,13.0,420.0,2
Samsung,1.0,16.0,2000.0,8.0,310.0,1
Samsung,5.0,8.0,2330.0,16.0,280.0,1
Samsung,5.0,8.0,1900.0,8.0,230.0,1
Samsung,2.0,16.0,2600.0,8.0,310.0,1
Samsung,5.0,32.0,4450.0,5.0,270.0,1
Samsung,1.0,32.0,6800.0,15.0,290.0,1
Samsung,1.0,32.0,6800.0,15.0,330.0,1
Samsung,1.0,32.0,6800.0,15.0,260.0,1
Samsung,1.0,4.0,1500.0,5.0,90.0,1
Samsung,1.0,8.0,1800.0,5.0,160.0,1
Samsung,1.0,16.0,4000.0,15.0,140.0,1
Samsung,1.0,16.0,4000.0,15.0,150.0,1
Samsung,5.0,16.0,3200.0,8.0,300.0,1
Samsung,5.0,8.0,2600.0,8.0,280.0,1
Samsung,1.0,8.0,2000.0,5.0,170.0,1
Samsung,2.0,64.0,2600.0,13.0,330.0,2
Samsung,2.0,64.0,2600.0,13.0,320.0,2
Samsung,2.0,64.0,2600.0,13.0,460.0,2
Samsung,2.0,16.0,2600.0,13.0,440.0,1
Samsung,2.0,32.0,4600.0,5.0,320.0,1
Samsung,2.0,32.0,4600.0,5.0,280.0,1
Samsung,1.0,8.0,2000.0,5.0,180.0,1
Samsung,1.0,4.0,1700.0,5.0,190.0,1
Samsung,1.0,8.0,1650.0,8.0,210.0,1
Samsung,1.0,8.0,2100.0,5.0,200.0,1
Samsung,1.0,8.0,2100.0,8.0,180.0,1
Samsung,1.0,8.0,2100.0,8.0,210.0,1
Samsung,2.0,64.0,7000.0,5.0,390.0,2
Samsung,1.0,4.0,2100.0,5.0,150.0,1
Samsung,1.0,8.0,1800.0,5.0,170.0,1
Samsung,1.0,16.0,2100.0,8.0,110.0,1
Samsung,1.0,16.0,2100.0,8.0,260.0,1
Samsung,1.0,16.0,1500.0,5.0,130.0,1
Samsung,1.0,8.0,1850.0,5.0,150.0,1
Samsung,1.0,8.0,2000.0,5.0,160.0,1
Samsung,2.0,16.0,2100.0,8.0,320.0,1
Samsung,1.0,4.0,2100.0,5.0,150.0,1
Samsung,1.0,8.0,1800.0,5.0,150.0,1
Samsung,2.0,64.0,3100.0,8.0,300.0,2
Samsung,2.0,16.0,3100.0,8.0,350.0,1
Samsung,1.0,32.0,2300.0,8.0,220.0,1
Samsung,1.0,4.0,1650.0,3.0,250.0,1
Samsung,1.0,4.0,2100.0,15.0,150.0,1
Samsung,1.0,8.0,4000.0,15.0,200.0,1
Samsung,2.0,64.0,7000.0,5.0,320.0,2
Samsung,2.0,64.0,7000.0,5.0,350.0,2
Samsung,1.0,32.0,6100.0,15.0,220.0,1
Samsung,2.0,32.0,2100.0,8.0,310.0,1
Samsung,2.0,16.0,2100.0,8.0,300.0,1
Samsung,2.0,32.0,2100.0,8.0,280.0,1
Samsung,1.0,64.0,2100.0,8.0,190.0,2
Samsung,1.0,32.0,7000.0,15.0,290.0,1
Samsung,1.0,32.0,7000.0,15.0,290.0,1
Samsung,1.0,32.0,4000.0,15.0,150.0,1
Samsung,1.0,32.0,4000.0,15.0,150.0,1
Samsung,1.0,3.0,1750.0,5.0,140.0,1
Samsung,1.0,32.0,5100.0,15.0,280.0,1
Samsung,1.0,32.0,1850.0,5.0,270.0,1
Samsung,1.0,4.0,1750.0,5.0,240.0,1
Samsung,1.0,16.0,2500.0,8.0,350.0,1
Samsung,1.0,16.0,2500.0,8.0,350.0,1
Samsung,1.0,16.0,1800.0,8.0,190.0,1
Samsung,1.0,16.0,1850.0,8.0,180.0,1
Samsung,1.0,32.0,1850.0,5.0,150.0,1
Samsung,1.0,16.0,1750.0,5.0,180.0,1
Samsung,1.0,16.0,1650.0,8.0,220.0,1
Samsung,1.0,8.0,1650.0,8.0,110.0,1
Samsung,1.0,32.0,4000.0,15.0,260.0,1
Samsung,1.0,32.0,4000.0,15.0,260.0,1
Samsung,1.0,16.0,1850.0,8.0,180.0,1
Samsung,1.0,64.0,5100.0,15.0,280.0,2
Samsung,1.0,64.0,5100.0,15.0,280.0,2
Samsung,1.0,32.0,2500.0,8.0,270.0,1
Samsung,1.0,32.0,1650.0,8.0,170.0,1
Samsung,1.0,32.0,1850.0,8.0,160.0,1
Samsung,1.0,16.0,1800.0,8.0,130.0,1
Samsung,1.0,16.0,1850.0,8.0,160.0,1
Samsung,1.0,16.0,1850.0,8.0,200.0,1
Samsung,1.0,32.0,6100.0,15.0,330.0,1
Samsung,1.0,16.0,1700.0,8.0,260.0,1
Samsung,1.0,8.0,1650.0,5.0,200.0,1
Samsung,1.0,64.0,7000.0,15.0,370.0,2
Samsung,1.0,32.0,6800.0,15.0,290.0,1
Samsung,1.0,64.0,7000.0,15.0,310.0,2
Samsung,1.0,64.0,6000.0,15.0,290.0,2
Samsung,1.0,64.0,6000.0,15.0,350.0,2
Samsung,1.0,32.0,1650.0,8.0,170.0,1
Sharp,4.0,32.0,3000.0,16.0,330.0,1
Sharp,3.0,64.0,2600.0,13.0,240.0,2
Sharp,3.0,32.0,3000.0,13.0,340.0,1
Sharp,5.0,8.0,2040.0,8.0,180.0,1
Sonim,1.0,16.0,4800.0,8.0,700.0,1
Sonim,1.0,8.0,4800.0,5.0,490.0,1
Sony,2.0,16.0,2620.0,13.0,200.0,1
Sony,4.0,32.0,2900.0,19.0,660.0,1
Sony,4.0,64.0,3230.0,19.0,750.0,2
Sony,4.0,32.0,2700.0,23.0,380.0,1
Sony,3.0,32.0,2300.0,23.0,280.0,1
Sony,3.0,32.0,2700.0,23.0,370.0,1
Sony,3.0,32.0,2900.0,23.0,610.0,1
Sony,5.0,16.0,2300.0,13.0,150.0,1
Sony,3.0,16.0,2700.0,5.0,380.0,1
Sony,3.0,32.0,2700.0,23.0,420.0,1
Sony,3.0,32.0,2620.0,23.0,350.0,1
Sony,2.0,16.0,2300.0,13.0,250.0,1
Sony,2.0,16.0,2300.0,13.0,200.0,1
Sony,3.0,32.0,3430.0,23.0,510.0,1
Sony,3.0,32.0,3430.0,23.0,500.0,1
Sony,3.0,32.0,2900.0,23.0,450.0,1
Sony,3.0,32.0,2900.0,23.0,420.0,1
Sony,2.0,32.0,2700.0,23.0,410.0,1
Sony,3.0,16.0,2600.0,2.0,300.0,1
Sony,3.0,16.0,2600.0,2.0,240.0,1
Sony,2.0,16.0,2930.0,13.0,350.0,1
Sony,2.0,16.0,2930.0,13.0,310.0,1
Sony,3.0,32.0,2930.0,7.0,420.0,1
Sony,3.0,32.0,2930.0,7.0,340.0,1
Sony,2.0,16.0,2600.0,13.0,270.0,1
Sony,2.0,16.0,2600.0,13.0,220.0,1
Sony,2.0,8.0,2400.0,13.0,220.0,1
Sony,2.0,8.0,2400.0,13.0,200.0,1
Sony,3.0,32.0,6000.0,1.0,400.0,1
Sony,3.0,32.0,6000.0,1.0,500.0,1
Sony,1.0,8.0,2300.0,5.0,130.0,1
Sony,1.0,8.0,2300.0,5.0,150.0,1
Sony,1.0,8.0,2300.0,5.0,120.0,1
Sony,1.0,8.0,2300.0,5.0,120.0,1
Sony,1.0,4.0,2330.0,5.0,190.0,1
Sony,1.0,4.0,2330.0,5.0,170.0,1
Sony,3.0,16.0,4500.0,1.0,380.0,1
Sony,3.0,32.0,3100.0,7.0,400.0,1
Sony,3.0,32.0,3200.0,7.0,370.0,1
Sony,3.0,32.0,3100.0,7.0,300.0,1
Sony,2.0,16.0,2600.0,7.0,300.0,1
Sony,1.0,8.0,2300.0,8.0,200.0,1
Sony,1.0,8.0,2500.0,8.0,250.0,1
Sony,1.0,8.0,2500.0,8.0,190.0,1
Sony,3.0,16.0,3000.0,7.0,250.0,1
Sony,1.0,8.0,2500.0,8.0,200.0,1
Sony,1.0,8.0,2300.0,8.0,170.0,1
Sony,1.0,8.0,2300.0,8.0,180.0,1
Sony,3.0,16.0,6000.0,1.0,350.0,1
Sony,3.0,32.0,6000.0,1.0,380.0,1
Sony,3.0,16.0,3200.0,7.0,260.0,1
Sony,1.0,8.0,3000.0,13.0,280.0,1
Sony,1.0,8.0,3000.0,13.0,230.0,1
Sony,2.0,32.0,3000.0,7.0,260.0,1
Sony,2.0,16.0,2300.0,7.0,320.0,1
Sony,2.0,16.0,3000.0,7.0,330.0,1
Sony,2.0,16.0,3050.0,8.0,280.0,1
Sony,1.0,4.0,2390.0,8.0,220.0,1
Sony,1.0,4.0,1750.0,5.0,130.0,1
Sony,2.0,8.0,2300.0,1.0,230.0,1
Sony,1.0,8.0,1750.0,8.0,130.0,1
Sony,1.0,8.0,2370.0,8.0,180.0,1
Sony,2.0,16.0,6000.0,1.0,350.0,1
Sony,2.0,32.0,6000.0,1.0,300.0,1
Sony,2.0,16.0,2330.0,1.0,270.0,1
Sony,2.0,16.0,2370.0,13.0,260.0,1
Sony,1.0,16.0,1850.0,13.0,350.0,1
Sony,1.0,64.0,6000.0,8.0,260.0,2
Sony,1.0,64.0,6000.0,8.0,190.0,2
Sony,1.0,8.0,1750.0,13.0,230.0,1
Sony,1.0,16.0,1750.0,13.0,330.0,1
Sony,1.0,16.0,1850.0,13.0,230.0,1
Sony,1.0,32.0,1750.0,12.0,240.0,1
Sony,1.0,16.0,1910.0,12.0,230.0,1
Sony,1.0,4.0,1500.0,8.0,220.0,1
Sony,1.0,16.0,1700.0,13.0,290.0,1
Sony,1.0,11.0,1910.0,12.0,290.0,1
Sony,1.0,11.0,1900.0,12.0,280.0,1
Sony,1.0,16.0,1305.0,8.0,210.0,1
Sony,1.0,32.0,1750.0,12.0,230.0,1
Sony,1.0,2.0,1900.0,12.0,250.0,1
Sony,1.0,16.0,1900.0,12.0,210.0,1
Sony,1.0,4.0,3080.0,5.0,210.0,1
Sony,1.0,4.0,3080.0,5.0,180.0,1
Spice,1.0,4.0,1700.0,5.0,90.0,1
Spice,1.0,4.0,1700.0,5.0,110.0,1
Spice,1.0,8.0,2100.0,8.0,160.0,1
Spice,1.0,4.0,2000.0,5.0,130.0,1
Spice,1.0,16.0,2550.0,8.0,210.0,1
Spice,1.0,16.0,2550.0,8.0,190.0,1
T-Mobile,1.0,4.0,1500.0,5.0,290.0,1
T-Mobile,1.0,4.0,1500.0,5.0,290.0,1
verykool,1.0,16.0,2200.0,13.0,160.0,1
verykool,1.0,16.0,2500.0,13.0,190.0,1
verykool,1.0,8.0,2600.0,8.0,140.0,1
verykool,1.0,8.0,1850.0,8.0,110.0,1
verykool,1.0,8.0,2600.0,8.0,140.0,1
verykool,1.0,8.0,1700.0,8.0,160.0,1
verykool,1.0,8.0,1900.0,8.0,130.0,1
verykool,1.0,8.0,2100.0,8.0,180.0,1
verykool,1.0,4.0,2000.0,8.0,180.0,1
vivo,4.0,64.0,3000.0,13.0,280.0,2
vivo,1.0,16.0,1900.0,5.0,120.0,1
vivo,3.0,16.0,2730.0,13.0,200.0,1
vivo,4.0,64.0,3160.0,16.0,450.0,2
vivo,4.0,32.0,3000.0,13.0,270.0,1
vivo,6.0,128.0,4080.0,12.0,700.0,3
vivo,6.0,64.0,4000.0,16.0,580.0,2
vivo,4.0,128.0,3050.0,16.0,460.0,3
vivo,4.0,32.0,3000.0,13.0,250.0,1
vivo,4.0,64.0,4000.0,16.0,680.0,2
vivo,4.0,64.0,3000.0,13.0,640.0,2
vivo,4.0,32.0,3000.0,13.0,300.0,1
vivo,3.0,32.0,2550.0,13.0,260.0,1
vivo,4.0,64.0,3000.0,16.0,410.0,2
vivo,4.0,64.0,2400.0,13.0,350.0,2
vivo,6.0,128.0,3600.0,16.0,610.0,3
vivo,4.0,128.0,3600.0,16.0,520.0,3
vivo,2.0,16.0,2350.0,8.0,130.0,1
vivo,1.0,8.0,2100.0,8.0,130.0,1
vivo,3.0,32.0,4150.0,13.0,440.0,1
vivo,2.0,16.0,2300.0,13.0,430.0,1
vivo,2.0,16.0,2300.0,13.0,470.0,1
vivo,1.0,8.0,2100.0,8.0,100.0,1
Vodafone,5.0,16.0,2400.0,13.0,100.0,1
Vodafone,2.0,16.0,5830.0,5.0,190.0,1
Vodafone,1.0,8.0,2000.0,5.0,60.0,1
Vodafone,3.0,32.0,3000.0,16.0,380.0,1
Vodafone,2.0,16.0,2960.0,13.0,160.0,1
Vodafone,1.0,8.0,2540.0,8.0,100.0,1
Vodafone,1.0,8.0,1780.0,5.0,70.0,1
Vodafone,2.0,16.0,3000.0,13.0,170.0,1
Vodafone,1.0,16.0,4600.0,5.0,210.0,1
Vodafone,1.0,4.0,1880.0,5.0,100.0,1
Vodafone,1.0,4.0,3000.0,5.0,150.0,1
Vodafone,1.0,16.0,6340.0,5.0,270.0,1
Vodafone,1.0,4.0,3550.0,2.0,180.0,1
Wiko,1.0,4.0,2000.0,5.0,130.0,1
Wiko,1.0,8.0,2500.0,8.0,160.0,1
Wiko,2.0,16.0,2350.0,16.0,300.0,1
Wiko,1.0,8.0,2000.0,8.0,200.0,1
Wiko,1.0,4.0,2000.0,8.0,200.0,1
Wiko,2.0,32.0,2350.0,16.0,350.0,1
Xiaomi,4.0,128.0,5300.0,12.0,280.0,3
Xiaomi,2.0,16.0,4100.0,13.0,110.0,1
Xiaomi,6.0,128.0,3350.0,12.0,400.0,3
Xiaomi,4.0,64.0,6600.0,13.0,290.0,2
Xiaomi,3.0,64.0,2860.0,12.0,300.0,2
Xiaomi,4.0,32.0,4100.0,13.0,180.0,1
Xiaomi,3.0,32.0,4100.0,13.0,160.0,1
Xiaomi,2.0,32.0,3120.0,13.0,110.0,1
Xiaomi,2.0,16.0,4100.0,13.0,130.0,1
Xiaomi,3.0,32.0,4100.0,13.0,160.0,1
Xiaomi,4.0,128.0,4400.0,16.0,770.0,3
Xiaomi,4.0,64.0,4070.0,5.0,610.0,2
Xiaomi,4.0,64.0,3800.0,13.0,370.0,2
Xiaomi,3.0,64.0,3200.0,12.0,310.0,2
Xiaomi,2.0,16.0,4100.0,13.0,170.0,1
Xiaomi,4.0,128.0,4050.0,13.0,210.0,3
Xiaomi,2.0,32.0,4100.0,13.0,170.0,1
Xiaomi,3.0,32.0,4100.0,13.0,150.0,1
Xiaomi,2.0,16.0,4100.0,13.0,120.0,1
Xiaomi,3.0,32.0,4100.0,13.0,250.0,1
Xiaomi,4.0,128.0,3000.0,16.0,240.0,3
Xiaomi,3.0,64.0,4850.0,16.0,170.0,2
Xiaomi,3.0,64.0,3260.0,13.0,220.0,2
Xiaomi,2.0,16.0,4050.0,16.0,160.0,1
Xiaomi,2.0,16.0,4100.0,13.0,160.0,1
Xiaomi,2.0,16.0,3100.0,13.0,140.0,1
Xiaomi,2.0,64.0,6190.0,8.0,180.0,2
Xiaomi,2.0,16.0,4000.0,13.0,180.0,1
Xiaomi,2.0,16.0,3080.0,13.0,210.0,1
Xiaomi,2.0,16.0,3060.0,13.0,160.0,1
Xiaomi,2.0,16.0,2200.0,8.0,120.0,1
Xiaomi,2.0,32.0,3120.0,13.0,260.0,1
Xiaomi,4.0,64.0,3000.0,13.0,250.0,2
Xiaomi,3.0,64.0,3000.0,13.0,190.0,2
Xiaomi,1.0,8.0,2200.0,8.0,130.0,1
Xiaomi,1.0,8.0,2200.0,8.0,130.0,1
Xiaomi,3.0,16.0,3080.0,13.0,230.0,1
Xiaomi,2.0,8.0,3100.0,13.0,160.0,1
Xiaomi,3.0,64.0,3080.0,13.0,230.0,2
Xiaomi,2.0,64.0,6700.0,8.0,240.0,2
Xiaomi,2.0,8.0,3100.0,13.0,120.0,1
Xiaomi,2.0,64.0,3050.0,13.0,200.0,2
Xiaomi,1.0,8.0,2000.0,8.0,90.0,1
Xiaomi,1.0,4.0,2000.0,8.0,100.0,1
Xiaomi,2.0,32.0,2000.0,8.0,250.0,1
Xiaomi,2.0,32.0,2000.0,8.0,250.0,1
Xiaomi,1.0,4.0,1930.0,8.0,190.0,1
XOLO,3.0,32.0,2400.0,13.0,140.0,1
XOLO,2.0,16.0,3200.0,13.0,180.0,1
XOLO,1.0,8.0,2100.0,8.0,60.0,1
XOLO,1.0,8.0,1800.0,5.0,80.0,1
XOLO,1.0,8.0,2200.0,8.0,120.0,1
XOLO,1.0,8.0,2500.0,8.0,120.0,1
XOLO,1.0,8.0,2600.0,13.0,130.0,1
XOLO,1.0,8.0,2100.0,8.0,110.0,1
XOLO,1.0,8.0,2500.0,8.0,120.0,1
XOLO,1.0,8.0,2100.0,13.0,150.0,1
XOLO,1.0,8.0,1700.0,5.0,80.0,1
XOLO,1.0,8.0,2500.0,8.0,120.0,1
XOLO,2.0,16.0,2100.0,13.0,190.0,1
XOLO,2.0,32.0,2300.0,13.0,270.0,1
XOLO,2.0,16.0,1920.0,8.0,170.0,1
XOLO,1.0,8.0,1800.0,8.0,120.0,1
XOLO,1.0,8.0,2250.0,8.0,160.0,1
XOLO,1.0,4.0,1400.0,5.0,100.0,1
XOLO,1.0,4.0,3000.0,8.0,170.0,1
XOLO,1.0,4.0,2250.0,8.0,140.0,1
XOLO,1.0,8.0,2000.0,8.0,140.0,1
XOLO,1.0,4.0,1800.0,8.0,120.0,1
XOLO,2.0,16.0,4000.0,13.0,250.0,1
XOLO,1.0,4.0,2000.0,5.0,100.0,1
XOLO,1.0,8.0,1810.0,8.0,190.0,1
XOLO,1.0,16.0,4100.0,5.0,190.0,1
XOLO,1.0,4.0,1450.0,5.0,90.0,1
XOLO,1.0,4.0,2100.0,8.0,100.0,1
XOLO,1.0,8.0,2600.0,13.0,160.0,1
XOLO,1.0,4.0,1800.0,8.0,120.0,1
XOLO,1.0,4.0,2400.0,8.0,120.0,1
XOLO,1.0,8.0,4000.0,2.0,110.0,1
XOLO,1.0,4.0,4000.0,2.0,120.0,1
XOLO,1.0,16.0,2500.0,13.0,170.0,1
XOLO,1.0,4.0,2000.0,8.0,170.0,1
XOLO,1.0,8.0,1900.0,8.0,170.0,1
XOLO,1.0,4.0,2000.0,5.0,140.0,1
XOLO,1.0,4.0,2100.0,8.0,150.0,1
XOLO,1.0,4.0,2100.0,8.0,130.0,1
XOLO,1.0,4.0,2400.0,5.0,100.0,1
Yota,2.0,32.0,2500.0,8.0,150.0,1
Yota,2.0,32.0,1800.0,13.0,420.0,1
YU,2.0,8.0,2000.0,8.0,80.0,1
YU,3.0,16.0,3000.0,13.0,170.0,1
YU,4.0,32.0,4000.0,13.0,180.0,1
YU,3.0,16.0,4000.0,13.0,180.0,1
YU,4.0,32.0,3000.0,21.0,420.0,1
YU,1.0,8.0,2000.0,8.0,70.0,1
YU,2.0,16.0,2230.0,8.0,90.0,1
YU,2.0,16.0,2500.0,13.0,130.0,1
YU,2.0,16.0,2500.0,13.0,130.0,1
ZTE,6.0,128.0,3200.0,12.0,500.0,3
ZTE,6.0,128.0,3400.0,20.0,700.0,3
ZTE,2.0,16.0,3990.0,13.0,120.0,1
ZTE,4.0,64.0,2950.0,13.0,310.0,2
ZTE,2.0,16.0,3000.0,8.0,160.0,1
ZTE,2.0,16.0,2500.0,8.0,170.0,1
ZTE,4.0,32.0,5000.0,13.0,200.0,1
ZTE,3.0,32.0,3000.0,13.0,190.0,1
ZTE,3.0,32.0,3140.0,13.0,260.0,1
ZTE,2.0,16.0,2730.0,13.0,250.0,1
ZTE,4.0,64.0,4100.0,13.0,500.0,2
ZTE,4.0,32.0,3000.0,16.0,330.0,1
ZTE,4.0,128.0,3000.0,23.0,270.0,3
ZTE,3.0,32.0,2705.0,16.0,270.0,1
ZTE,2.0,16.0,3000.0,13.0,110.0,1
ZTE,2.0,32.0,3400.0,13.0,110.0,1
ZTE,3.0,64.0,5000.0,13.0,230.0,2
ZTE,4.0,64.0,4000.0,16.0,360.0,2
ZTE,4.0,64.0,3250.0,20.0,410.0,2
ZTE,6.0,64.0,3000.0,16.0,450.0,2
ZTE,2.0,16.0,3400.0,13.0,210.0,1
ZTE,3.0,64.0,2800.0,16.0,250.0,2
ZTE,1.0,8.0,2150.0,8.0,90.0,1
ZTE,2.0,16.0,3000.0,13.0,270.0,1
ZTE,1.0,8.0,4000.0,8.0,130.0,1
ZTE,2.0,16.0,2540.0,13.0,170.0,1
ZTE,2.0,16.0,2500.0,13.0,180.0,1
ZTE,2.0,16.0,2500.0,13.0,130.0,1
ZTE,2.0,16.0,2500.0,13.0,120.0,1
ZTE,3.0,64.0,2200.0,13.0,390.0,2
ZTE,2.0,16.0,3080.0,8.0,120.0,1
ZTE,1.0,8.0,2300.0,5.0,110.0,1
ZTE,2.0,16.0,3000.0,13.0,170.0,1
ZTE,2.0,32.0,3000.0,13.0,290.0,1
ZTE,3.0,32.0,2500.0,13.0,280.0,1
ZTE,3.0,32.0,2800.0,13.0,330.0,1
ZTE,2.0,16.0,3000.0,8.0,130.0,1
ZTE,3.0,32.0,3000.0,13.0,420.0,1
ZTE,2.0,16.0,2200.0,13.0,350.0,1
ZTE,4.0,128.0,3000.0,13.0,450.0,3
ZTE,2.0,16.0,3400.0,8.0,180.0,1
ZTE,4.0,64.0,3000.0,13.0,350.0,2
ZTE,1.0,4.0,1800.0,5.0,130.0,1
ZTE,2.0,16.0,2480.0,8.0,130.0,1
ZTE,1.0,8.0,2000.0,5.0,110.0,1
ZTE,1.0,8.0,2100.0,5.0,50.0,1
ZTE,1.0,8.0,2200.0,8.0,70.0,1
ZTE,4.0,64.0,2900.0,16.0,350.0,2
ZTE,2.0,16.0,3000.0,13.0,280.0,1
ZTE,3.0,16.0,2900.0,16.0,200.0,1
ZTE,2.0,16.0,2900.0,16.0,170.0,1
ZTE,3.0,16.0,3100.0,16.0,300.0,1
ZTE,1.0,8.0,2000.0,13.0,100.0,1
ZTE,1.0,8.0,2000.0,8.0,80.0,1
ZTE,1.0,8.0,2400.0,13.0,210.0,1
ZTE,2.0,16.0,2400.0,13.0,220.0,1
ZTE,2.0,16.0,2400.0,13.0,330.0,1
ZTE,1.0,8.0,2000.0,5.0,80.0,1
ZTE,2.0,16.0,2500.0,13.0,180.0,1
ZTE,2.0,16.0,3400.0,8.0,200.0,1
ZTE,1.0,16.0,2300.0,8.0,180.0,1
ZTE,1.0,8.0,2300.0,8.0,170.0,1
ZTE,2.0,16.0,2000.0,13.0,210.0,1
ZTE,3.0,32.0,3000.0,13.0,250.0,1
ZTE,2.0,32.0,3100.0,13.0,240.0,1
ZTE,2.0,16.0,2300.0,13.0,180.0,1
ZTE,1.0,4.0,2000.0,5.0,130.0,1
ZTE,2.0,16.0,2300.0,8.0,200.0,1
ZTE,2.0,64.0,4250.0,13.0,350.0,2
ZTE,2.0,16.0,3100.0,13.0,250.0,1
ZTE,2.0,32.0,2300.0,13.0,290.0,1
ZTE,2.0,16.0,2000.0,13.0,230.0,1
ZTE,1.0,16.0,2300.0,8.0,310.0,1
ZTE,1.0,8.0,2070.0,8.0,150.0,1
ZTE,1.0,4.0,1650.0,5.0,110.0,1
ZTE,1.0,4.0,2500.0,5.0,230.0,1
ZTE,1.0,8.0,2500.0,13.0,270.0,1
ZTE,1.0,4.0,2000.0,8.0,110.0,1
ZTE,1.0,4.0,2500.0,8.0,200.0,1
ZTE,2.0,16.0,3200.0,13.0,340.0,1
ZTE,2.0,16.0,1780.0,13.0,430.0,1
ZTE,2.0,32.0,2300.0,13.0,520.0,1
ZTE,1.0,8.0,1780.0,6.0,360.0,1
ZTE,1.0,4.0,1800.0,8.0,380.0,1
ZTE,1.0,16.0,1650.0,8.0,430.0,1
ZTE,1.0,4.0,1900.0,8.0,340.0,1
ZTE,1.0,4.0,1600.0,5.0,230.0,1
ZTE,1.0,16.0,4000.0,5.0,230.0,1
